id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
633804867799448365,https://www.nocarz.pl/rooms/633804867799448365,20241229042300,2024-12-29,city scrape,Luminous Large Room in Apartment in Eaux-Vives,"In the heart of Geneva's Eaux Vives district, located in the business, restaurant and shopping area, the room is ideally placed at 5 minutes walk from the Jet d'Eau.<br /><br />Direct access to commercial center of Eaux-Vives, and suitably close to all amenities (cinema, cafes, bars, public transport)<br /><br />The renovated apartment is situated in a traditional apartment building<br />The flat is recently refurbished with all modern comforts and amenities. Guests will appreciate the wooden floors and high ceilings","Eaux Vives is one of the most sought after neighborhoods in Geneva. <br />The area is very lively with many small restaurants and bars and is a fun place to go in the evenings<br />Conveniently close to the lake with its walking boulevards, parks and beaches, you will have direct access within walking distance to Eaux Vives Commercial Centre, fitness clubs , restaurants, cafés,  muséums and shopping districts. <br />The newly built train station Eaux-Vives Bloch is located at 10 minutes walk from the appartment",https://a0.muscache.com/pictures/miso/Hosting-633804867799448365/original/abd6ea2f-bff6-414b-9ad3-324dc8d4bc89.jpeg,,https://www.nocarz.pl/users/show/12766121,Erik,,"Geneva, Switzerland","Nous serons très heureux de vous accueillir à Genève.

Que votre séjour en Suisse soit de courte ou de longue durée, nous établissons votre dossier sur mesure afin de trouver les solutions les plus rapides et les plus adaptées à vos besoins

Quelle que soit votre situation, nous vous proposons la solution qui vous convient.
Nous vous aidons pour vous installer rapidement et en douceur, en nous occupant des détails les plus importants dès votre arrivée.

Nous mettrons tout en œuvre pour rendre votre séjour inoubliable et productif. ",within a day,64%,84%,f,https://a0.muscache.com/im/pictures/user/91e85604-f562-4f52-84ca-9ec07c6e38d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/91e85604-f562-4f52-84ca-9ec07c6e38d8.jpg?aki_policy=profile_x_medium,,16,65,['phone'],t,t,"Genève, Switzerland",Commune de Genève,,46.20228,6.15917,Private room in rental unit,Private room,,1.0,1 shared bath,1,,"[""Conditioner"", ""Hair dryer"", ""Coffee maker: french press"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Paid parking lot off premises"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""32 inch HDTV with standard cable"", ""Iron"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Radiant heating"", ""Microwave"", ""Extra pillows and blankets"", ""Shampoo"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Wifi""]",$64.00,29,365,29,29,365,365,,365.0,,t,0,0,0,268,2024-12-29,,1,0,2022-06-03,2024-07-19,4.89,4.89,4.89,4.78,4.78,4.89,4.67,,f,16,6,,0,
1302996913204080819,https://www.nocarz.pl/rooms/1302996913204080819,20241229042300,2024-12-29,city scrape,,"Situated in the heart of the city in the Eaux-Vives neighbourhood,  just steps away from the picturesque Parc La Grange, enjoy this sophisticated & modern 1 bedroom home. It has been thoughtfully designed and beautifully furnished, ready for you to fully enjoy your stay in Geneva.",,https://a0.muscache.com/pictures/hosting/Hosting-1302996913204080819/original/12de6bfa-84b8-4d2d-bf44-cb2d9a6e43f3.jpeg,36695139,https://www.nocarz.pl/users/show/36695139,Aisha,2015-06-25,"Geneva, Switzerland","Hi there! I’m a half German and half Indonesian living in Geneva . I love spontaneous getaway trips, pups and negronis. ",within an hour,,93%,t,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_x_medium,,5,7,"['email', 'phone']",t,t,,,,46.20335067527574,6.166553360987958,,,,1.5,1.5 baths,1,1,"[""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$149.00,2,365,,2,,,2.0,365.0,,t,16,43,73,162,2024-12-29,3,,3,2024-12-14,2024-12-24,5.0,,5.0,5.0,5.0,4.67,5.0,,,,5,0,0,3.0
53225875,https://www.nocarz.pl/rooms/53225875,20241229042300,2024-12-29,city scrape,"Genève-Centre, Vue Lac. Beau et Grand Appartement","Large family apartment is close to everything <br />the sites and amenities.Beautiful view  Lake.<br />Fully equipped, occupying the entire floor  -2 entrances, very quiet and very spacious, armored doors,secure, 4 bedrooms, desk, computer(PC) - Baby bed + Baby high chair from 3 months to 3 years, large kitchen, dining table, washing machine, dryer., balconies, elevator (high floor) Wifi TV,, , bus stop at the bottom of the building, 5 minutes walk from the city center , Garage-box/Chf 25.-/Day","VIP area, VERY RESIDENTIAL, 5 MINUTE walk to downtown and Lakefront.",,410299355,https://www.nocarz.pl/users/show/410299355,Noreddine,2021-07-01,"Geneva, Switzerland",J’ai dirigé un hôtel durant 30 ans… je connais bien les clients et ce qu’il faut faire pour qu’ils se sentent  bien et heureux de séjourner chez moi,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/246e19d6-6014-4889-9bf4-c51f4bfab49a.jpg?aki_policy=profile_small,,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.19733,6.15698,Entire rental unit,Entire home/apt,8,3.0,3 baths,4,5,,$719.00,2,365,2,2,1125,1125,2.0,1125.0,,,26,,83,,2024-12-29,34,6,2,2021-11-28,2024-12-19,4.91,4.79,4.91,4.97,,4.91,4.79,,,,,0,0,0.9
1081927984066606975,,,,city scrape,,,,https://a0.muscache.com/pictures/hosting/Hosting-1081927984066606975/original/007c6269-9ffb-45da-8dde-895d7344d445.jpeg,,,Massimo,2016-11-28,"Geneva, Switzerland","",within an hour,,100%,t,https://a0.muscache.com/im/pictures/user/4b316105-2598-49ef-9667-c48ec876a00c.jpg?aki_policy=profile_small,,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,,6.15255,Entire rental unit,Entire home/apt,3,,1 bath,1,,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Indoor fireplace"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Other electric stove"", ""Baking sheet"", ""Dining table"", ""Clothing storage: closet and wardrobe"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",$152.00,4,60,4,4,60,60,4.0,60.0,,t,29,,,,2024-12-29,8,8,1,2024-04-14,,5.0,,,,,5.0,5.0,,f,,1,0,0,0.92
1280253910289838978,https://www.nocarz.pl/rooms/1280253910289838978,20241229042300,,city scrape,Eaux Vives- À deux pas du lac et du jet d'eau,"This bright and spacious apartment is conveniently located just a short walk from the lake and its famous water jet. With two comfortable bedrooms, a large inviting living room, and an equipped kitchen, this space is perfect for stays for families or groups of friends.<br /><br />Enjoy the proximity to the lake for relaxing walks by the water and water activities. Many shops, restaurants and amenities are also within walking distance.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1280253910289838978/original/dcd5fa7c-7f98-4d0e-94d9-a9453c47e6b9.jpeg,3528377,https://www.nocarz.pl/users/show/3528377,Marc,2012-09-10,,"Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",within an hour,98%,91%,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium,,177,447,"['phone', 'work_email']",t,,,,,46.205118974095264,6.163830160568057,,,4,0.5,Half-bath,1,,"[""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Coffee maker: Nespresso"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Housekeeping - available at extra cost"", ""Oven"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$254.00,3,364,3,3,,364,3.0,364.0,,t,30,34,34,34,,0,0,0,,,,,,,,,,,f,101,92,7,0,
651960982355418998,https://www.nocarz.pl/rooms/651960982355418998,20241229042300,2024-12-29,previous scrape,Jonxion cosy,"Make life easier at this peaceful, centrally located home.",,,,https://www.nocarz.pl/users/show/17489526,Etienne,,"Geneva, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/a2735415-8a34-495c-8a29-fba7ffcc33b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2735415-8a34-495c-8a29-fba7ffcc33b2.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.20058,6.13134,,,2,,1 bath,1,,"[""Wifi"", ""Paid parking on premises"", ""Washer"", ""Kitchen""]",,,30,2,2,30,30,,30.0,,t,0,0,,,2024-12-29,6,0,0,2022-06-26,2022-08-14,5.0,5.0,4.83,4.83,5.0,4.83,4.83,,,1,,0,0,0.2
594195276432192413,,20241229042300,2024-12-29,previous scrape,"Private room in amazing apartment,parking possible",You will be comfortable in this spacious and unique space.,,https://a0.muscache.com/pictures/8be33e81-e9a0-4ad9-ad97-0762043881e4.jpg,122085523,,,2017-03-22,"Geneva, Switzerland","",N/A,N/A,,f,,https://a0.muscache.com/im/pictures/user/633a8d19-b47b-4726-a4b1-a418f7e9bf50.jpg?aki_policy=profile_x_medium,,1,2,,t,t,,Commune de Genève,,46.19224,6.16773,Private room in condo,Private room,1,,1 shared bath,,,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Carbon monoxide alarm"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Elevator"", ""Dining table"", ""Coffee maker: espresso machine, Nespresso"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Iron"", ""Stainless steel oven"", ""Smoke alarm"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",,3,,3,3,,150,3.0,150.0,,t,0,0,0,0,2024-12-29,,0,0,,,5.0,5.0,5.0,,,,5.0,,f,1,0,1,0,0.28
,https://www.nocarz.pl/rooms/30924384,20241229042300,2024-12-29,city scrape,,,,https://a0.muscache.com/pictures/miso/Hosting-30924384/original/3e22c232-9990-4be6-b453-bd39718c2fbd.jpeg,10409307,https://www.nocarz.pl/users/show/10409307,David,2013-12-03,,"Our apartments are welcoming enough to make you want to move in and perhaps find yourself a little bit ""at home"" at the end of the world!",within a few hours,100%,26%,f,https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small,,,,29,,t,,,Commune de Genève,,46.21363,,Entire rental unit,Entire home/apt,4,1.0,,2,2,,$155.00,360,1125,,,1125,1125,360.0,,,t,,60,90,365,2024-12-29,3,0,,2019-02-04,2021-08-31,,4.67,4.67,4.67,4.33,4.67,4.33,,f,28,28,0,0,
1104263665235845887,https://www.nocarz.pl/rooms/1104263665235845887,20241229042300,2024-12-29,city scrape,Studio à Chambésy,"Studio in a quiet villa 2 min walk from the Lake.<br />Accommodation close to the city center, Palexpo and international organizations. <br />Train stop Chambésy 2min walk you will take you in 5 min in the heart of Geneva.",,https://a0.muscache.com/pictures/miso/Hosting-1104263665235845887/original/772d5f10-2a14-4bf6-8bd9-1debfdda1d38.jpeg,,https://www.nocarz.pl/users/show/140836428,Amira,,,"",within an hour,,,,,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,,,,,Pregny-Chambésy,,46.2417,6.15084,,Entire home/apt,2,1.0,1 bath,,1,"[""HDTV with Netflix, standard cable"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Smoking allowed"", ""Other electric stove"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Standalone high chair"", ""Window guards"", ""Dining table"", ""Clothing storage: closet and wardrobe"", ""Bed linens"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Coffee maker"", ""Kitchenette"", ""Children\u2019s dinnerware"", ""Outdoor dining area"", ""Host greets you"", ""Outdoor playground"", ""Fire extinguisher"", ""Refrigerator"", ""Laser tag"", ""Free parking on premises"", ""EV charger"", ""Board games"", ""Free street parking"", ""Cleaning products"", ""Sun loungers"", ""Cooking basics"", ""Hot water"", ""Baby bath - available upon request"", ""Wifi"", ""Changing table - available upon request"", ""Room-darkening shades""]",$101.00,5,60,5,,60,,5.0,60.0,,t,21,,81,171,2024-12-29,8,8,0,2024-03-26,2024-11-17,,4.5,,5.0,,4.75,4.5,,f,,,,,0.86
53232850,https://www.nocarz.pl/rooms/53232850,20241229042300,2024-12-29,previous scrape,Beautiful apartment in EauxVives,"This apartment sleeps a couple or single individual in the main bedroom, with the possibility of also accommodating guests in the bureau/guest room on a fold out queen. <br /><br />The apartment is filled with plants which makes the space feel comfortable and bright. The kitchen is spacious and fully equipped, the main bedroom is cozy and located on the eastern wing, the living room has a large sofa and a four-person dinning room table, and the shower/bath is in a separate room from the toilet.",,https://a0.muscache.com/pictures/miso/Hosting-53232850/original/c6a8bad5-dcfa-44d0-92be-fe7283562335.jpeg,3561839,https://www.nocarz.pl/users/show/3561839,Sebastian,2012-09-13,"Geneva, Switzerland","I use nocarz mostly as a guest, and have had fantastic experiences. I have travelled extensively in the Americas, Europe and Africa. I much prefer nocarz over hotels because it allows me to immerse and feel at home away from home, even if it is just for a couple of days. 

I am German, but have lived abroad quite a bit.",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/3561839/profile_pic/1347573556/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3561839/profile_pic/1347573556/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",,t,,,,46.19657,6.16344,Entire rental unit,,4,,1 bath,2,,"[""Hair dryer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Lockbox"", ""Fast wifi \u2013 110 Mbps"", ""Smoke alarm"", ""Oven"", ""Electric stove"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Cooking basics"", ""Self check-in""]",,,1125,4,4,1125,1125,,1125.0,,,0,0,,0,2024-12-29,8,0,0,2022-04-06,2023-09-16,5.0,5.0,4.88,5.0,5.0,,5.0,,t,1,1,0,0,0.24
958666508811830258,https://www.nocarz.pl/rooms/958666508811830258,20241229042300,2024-12-29,city scrape,,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTU4NjY2NTA4ODExODMwMjU4/original/fc3bfd86-dca8-4cd8-808c-509ce4f8699a.jpeg,134078768,https://www.nocarz.pl/users/show/134078768,Najib,,"Geneva, Switzerland",,,100%,100%,t,https://a0.muscache.com/im/pictures/user/8e29f9ce-ab8f-41cf-9ebc-f895782aaf90.jpg?aki_policy=profile_small,,,3,,,,t,,Vernier,,46.2170324,,Private room in bed and breakfast,Private room,1,1.0,1 shared bath,1,1,"[""Essentials"", ""Hair dryer"", ""Iron"", ""Elevator"", ""Outdoor dining area"", ""Free parking on premises"", ""Private living room"", ""Heating"", ""Host greets you"", ""Dryer"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Lock on bedroom door""]",$57.00,,365,1,1,365,365,1.0,365.0,,,29,58,88,268,2024-12-29,67,53,0,2023-08-21,,4.84,4.82,4.63,4.96,,4.75,4.61,,t,2,0,2,0,4.04
25440502,https://www.nocarz.pl/rooms/25440502,20241229042300,2024-12-29,previous scrape,,"The apartment is situated in a calm and residential neighborhood with supermarkets and grocery stores within walking distance.<br />There are 3 bedrooms for up to 6 people, 2 bathrooms, 1 kitchen, 2 living-rooms and a balcony.<br />There is a direct bus connection to the old city center (10 min), to the central train station (15 min) and to the UN (20 min).","Well connected, one bus line at 50 meters that takes you directly to the train station",https://a0.muscache.com/pictures/472ae839-6936-4972-84e4-a1a23078d376.jpg,,https://www.nocarz.pl/users/show/3528377,Marc,2012-09-10,"Geneva, Switzerland","Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",,98%,91%,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium,,177,447,"['phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.19028,,Entire rental unit,Entire home/apt,5,,2 baths,3,,"[""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Iron"", ""Oven"", ""Patio or balcony"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cooking basics"", ""Hot water"", ""Wifi""]",,2,365,1,1,,365,1.0,365.0,,t,0,0,,0,2024-12-29,2,0,0,,2018-06-29,5.0,5.0,,5.0,5.0,5.0,,,f,101,,7,0,
595533062160825301,,20241229042300,,,Luxurious 80Sqm Apartment - Champel,"Enjoy a stylish experience at this centrally-located place. Luxurious apartment in the heart of Champel.<br />The apartment is in a calm residence and has been fully renovated and furnished with taste in 2022 .<br />The apartment offers a large living room, one spacious bedroom, one bathrooms and a comfortable dinning room.<br />Close to the city center in the greenery.","The neighborhood is very nice, down the street you will find a butcher, a 7/7, a dry cleaner, a bakery, a grocery store, hairdressers and even other larger super markets within a 6 minute walk. You can also reach the city center in 15 minutes by foot and 5 minutes by bus.",https://a0.muscache.com/pictures/miso/Hosting-595533062160825301/original/c406df3d-7b8e-40c6-be2f-9dd426c2123a.jpeg,3528377,https://www.nocarz.pl/users/show/3528377,Marc,,"Geneva, Switzerland","Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",,98%,,f,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small,,,177,447,,t,t,"Genève, Switzerland",Commune de Genève,,46.18587,6.15709,Entire condo,Entire home/apt,4,1.0,1 bath,1,2,,$137.00,2,,2,2,,365,2.0,365.0,,t,29,,89,364,2024-12-29,36,10,1,2022-04-10,2024-12-09,4.58,4.64,,4.64,4.64,4.64,4.56,,t,101,92,,0,1.09
7367940,,20241229042300,2024-12-29,city scrape,New 1BR Ap/Very Spacious GVA Center,"Luxury apt in a residential building<br />Concierge 24/7<br />Completely Renovated<br />14 min from train station<br />In the upscale neighborhood of Champel<br />Near the city center, the old town, the business district, restaurants, nightlife and the lake",Calm. Shops nearby. Very nice park for children.,https://a0.muscache.com/pictures/102748075/f379f934_original.jpg,,https://www.nocarz.pl/users/show/3528377,,2012-09-10,,"Keys'n'Fly - nocarz Management Solution That Suits You
My name is Marc with Keys'n'Fly Vacation Rentals, a full service property management company based out of Geneva, Switzerland. My team and I strive to make every experience a seamless one, no matter where your trip may take you. As hospitality professionals experts, we are dedicated to provide superior customer service with attentiveness to inquiries and our guests while they are staying with us. 
Our beloved hosts trust us in managing their properties on their behalf and we hope you will trust us with your stay.
Please let us know how we may help you with your next trip.",,98%,91%,,,https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium,,177,447,"['phone', 'work_email']",t,t,"Genève, Switzerland",Commune de Genève,,46.18798,6.15399,,Entire home/apt,,1.0,1 bath,1,1,,$189.00,,,21,21,1125,1125,21.0,1125.0,,,30,60,90,316,2024-12-29,79,1,0,,2024-09-20,4.13,4.44,4.19,4.41,4.53,4.47,4.04,,f,101,92,,0,0.69
1102425232146076976,,20241229042300,2024-12-29,city scrape,Medium Room 10minutes Town Center\Airport-Bus200m,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwMjQyNTIzMjE0NjA3Njk3Ng%3D%3D/original/af5949bc-7596-4508-83b4-72efa0eae545.jpeg,312218653,https://www.nocarz.pl/users/show/312218653,Miguel,2019-11-26,"Geneva, Switzerland",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-312218653/original/86ffb386-424f-4ad0-bf28-7d3b5a9ee354.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-312218653/original/86ffb386-424f-4ad0-bf28-7d3b5a9ee354.jpeg?aki_policy=profile_x_medium,,2,,"['email', 'phone']",t,t,,Commune de Genève,,46.20675579836517,6.119503293550841,Private room in rental unit,Private room,1,1.0,1 bath,1,0,"[""Hair dryer"", ""Heating"", ""Shampoo"", ""Host greets you"", ""Bathtub"", ""Washer"", ""Hot water"", ""TV"", ""Body soap"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door""]",$60.00,1,365,1,1,365,365,,365.0,,t,21,46,72,281,2024-12-29,33,33,1,2024-03-05,2024-12-08,4.97,4.82,4.88,4.91,4.97,4.76,4.67,,t,2,,2,0,3.3
,https://www.nocarz.pl/rooms/28397950,,2024-12-29,city scrape,,I rent a room because I'm almost not going to be home,,,151881028,https://www.nocarz.pl/users/show/151881028,Begoña,,"Geneva, Switzerland","",N/A,N/A,71%,f,https://a0.muscache.com/im/pictures/user/7b5e3d19-aa3a-4c67-a165-c95d13468bcb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7b5e3d19-aa3a-4c67-a165-c95d13468bcb.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,,,46.19856,6.14409,Entire rental unit,Entire home/apt,2,1.0,1 bath,,1,"[""Wifi"", ""Washer"", ""Kitchen""]",$145.00,1,365,,1,,365,1.0,365.0,,t,,24,54,234,2024-12-29,,1,0,2024-03-31,2024-03-31,5.0,5.0,5.0,5.0,,5.0,5.0,,f,,1,0,0,0.11
846461548102681190,https://www.nocarz.pl/rooms/846461548102681190,20241229042300,2024-12-29,previous scrape,Garden Studio des Nations,"Our studio is perfectly located, close to the Palais des Nations, UN, Lake Geneva, Geneva train station, airport. It is also very accessible by public transport. Pleasant accommodation, with our collection of plants, a large aquarium, good fitness equipment to keep fit, darts and various board games available. <br />As well as an equipped kitchen, wifi, smart tv (Netflix), storage space.",,https://a0.muscache.com/pictures/miso/Hosting-846461548102681190/original/7a6e9ae7-1630-4547-9288-2a53a5618e61.jpeg,381654733,https://www.nocarz.pl/users/show/381654733,Nicolas,2020-12-26,,,N/A,N/A,40%,f,https://a0.muscache.com/im/pictures/user/9bd4c66b-a472-46c5-ab15-c72c813dd4ad.jpg?aki_policy=profile_small,,,,1,"['email', 'phone']",t,t,,Commune de Genève,,,,,Entire home/apt,2,,1 bath,,,"[""Refrigerator"", ""Essentials"", ""Hair dryer"", ""Exercise equipment"", ""Iron"", ""Board games"", ""Mountain view"", ""Host greets you"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises""]",,1,20,1,1,20,,,20.0,,t,0,0,0,1,2024-12-29,,5,0,2023-04-10,2024-08-13,4.76,4.86,4.24,5.0,5.0,,4.86,,f,,,0,0,1.0
